RNDP11,Rendimento,29/06/2018,16/07/2018,"5,18"
RNDP11,Rendimento,30/05/2018,14/06/2018,"5,18"
RNDP11,Rendimento,30/04/2018,15/05/2018,"5,18"
RNDP11,Rendimento,29/03/2018,13/04/2018,"5,32"
RNDP11,Rendimento,28/02/2018,14/03/2018,"4,66"
RNDP11,Rendimento,31/01/2018,16/02/2018,"5,83"
RNDP11,Rendimento,28/12/2017,15/01/2018,"5,13"
RNDP11,Rendimento,30/11/2017,14/12/2017,"5,67"
RNDP11,Rendimento,31/10/2017,16/11/2017,"6,46"
RNDP11,Rendimento,29/09/2017,16/10/2017,"6,41"
RNDP11,Rendimento,31/08/2017,15/09/2017,"8,01"
RNDP11,Rendimento,31/07/2017,14/08/2017,"8,01"
RNDP11,Rendimento,30/06/2017,14/07/2017,"8,12"
RNDP11,Rendimento,31/05/2017,14/06/2017,"9,26"
RNDP11,Rendimento,28/04/2017,15/05/2017,"7,89"
RNDP11,Rendimento,31/03/2017,17/04/2017,"10,5"
