PMAM3,Artefatos de Cobre,"7,49",[3],379785000,3336000000,2184140,"-0,31","-1,06","-3,73","0,1","0,09","-0,17","-0,15","0,0","59,35","-32,73","-0,001","-28,6","-8,24","0,004","-0,026000000000000002","-0,311","-0,025","-0,031","3,4730000000000003",4141260000,3208580000,2956220000,-357442000,"0,0",P/L Ruim | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
CESP3,Energia Elétrica,"22,96",[3],9687540000,10799700000,303997,"5,6","1,34","15,73","5,05","0,67","141,91","-1,56","0,077","10,66","17,53","0,035","5,28","22,0","0,38","0,321","0,902","0,042","0,045","0,24",14551900000,1825560000,1112180000,7206210000,"40,0",P/L Otimo | Divida Liq./Patrim Bom | DY Bom | P/VP Ruim
PNVL3,Medicamentos e Outros Produtos,"17,9",[3],2782690000,2923990000,16884800,"49,57","2,77","32,64","0,97","1,28","3,67","10,53","0,006999999999999999","14,96","34,3","0,078","0,37","6,63","0,282","0,03","0,02","0,039","0,066","0,055999999999999994",2176370000,721096000,141305000,1003630000,"10,0",P/L Ruim | Divida Liq./Patrim Bom | DY Ruim | P/VP Ruim
CESP5,Energia Elétrica,"24,53",[3],12658000000,13770200000,19630,"7,32","1,76","20,55","6,6","0,87","185,43","-2,03","0,095","13,59","22,35","0,035","5,28","22,0","0,38","0,321","0,902","0,042","0,045","0,24",14551900000,1825560000,1112180000,7206210000,"50,0",P/L Otimo | Divida Liq./Patrim Bom | DY Otimo | P/VP Ruim
CESP6,Energia Elétrica,"21,82",[3],8796730000,9908910000,65659300,"5,09","1,22","14,28","4,59","0,6","128,86","-1,41","0,085","9,78","16,08","0,035","5,28","22,0","0,38","0,321","0,902","0,042","0,045","0,24",14551900000,1825560000,1112180000,7206210000,"50,0",P/L Otimo | Divida Liq./Patrim Bom | DY Otimo | P/VP Ruim
PNVL4,Medicamentos e Outros Produtos,"14,9",[3],2544860000,2686170000,343638,"45,33","2,54","29,85","0,89","1,17","3,35","9,63","0,009000000000000001","13,75","31,51","0,078","0,37","6,63","0,282","0,03","0,02","0,039","0,066","0,055999999999999994",2176370000,721096000,141305000,1003630000,"10,0",P/L Ruim | Divida Liq./Patrim Bom | DY Ruim | P/VP Ruim
POMO3,Material Rodoviário,"2,05",[3],2253610000,3240820000,1000270,"21,7","0,88","11,25","0,63","0,38","1,55","-27,53","0,019","10,93","16,17","0,113","0,11","2,7","0,166","0,055999999999999994","0,025","0,034","0,045","0,040999999999999995",5860910000,2030790000,987213000,2552220000,"25,0",P/L Ok | Divida Liq./Patrim Bom | DY Ruim | P/VP Ok
CGAS3,Gás,"114,7",[3],19215500000,24648900000,14405,"16,7","32,57","9,87","2,31","1,81","31,21","-3,31","0,059000000000000004","10,6","12,66","0,14","8,68","4,45","0,33799999999999997","0,23399999999999999","0,138","0,183","0,244","1,95",10616900000,7043910000,5433360000,590052000,"15,0",P/L Bom | Divida Liq./Patrim Ruim | DY Ok | P/VP Ruim
POMO4,Material Rodoviário,"2,12",[3],2386170000,3373380000,30365600,"22,97","0,93","11,91","0,66","0,41","1,64","-29,15","0,018000000000000002","11,38","16,84","0,113","0,11","2,7","0,166","0,055999999999999994","0,025","0,034","0,045","0,040999999999999995",5860910000,2030790000,987213000,2552220000,"25,0",P/L Ok | Divida Liq./Patrim Bom | DY Ruim | P/VP Otimo
CGAS5,Gás,"134,94",[3],19414300000,24847700000,474785,"16,87","32,9","9,97","2,33","1,83","31,54","-3,35","0,064","10,68","12,76","0,14","8,68","4,45","0,33799999999999997","0,23399999999999999","0,138","0,183","0,244","1,95",10616900000,7043910000,5433360000,590052000,"20,0",P/L Bom | Divida Liq./Patrim Ruim | DY Bom | P/VP Ruim
POSI3,Computadores e Equipamentos,"2,23",[3],594142000,832861000,6403910,"12,48","0,64","45,1","0,32","0,23","0,78","1,32","0,008","12,99","63,22","0,013999999999999999","0,34","6,57","0,204","0,006999999999999999","0,027000000000000003","0,005","0,009000000000000001","0,051",2560480000,784894000,238719000,931221000,"20,0",P/L Bom | Divida Liq./Patrim Bom | DY Ruim | P/VP Ruim
CGRA3,"Tecidos, Vestuário e Calçados","18,5",[3],635253000,532452000,64308,"4,66","1,01","15,3","1,45","0,77","3,03","4,88","0,054000000000000006","8,34","12,82","0,034","6,76","31,09","0,54","0,095","0,311","0,051","0,064","0,218",820371000,0,-102801000,626294000,"55,0",P/L Otimo | Divida Liq. negativa | DY Ok | P/VP Otimo
CGRA4,"Tecidos, Vestuário e Calçados","19,41",[3],678973000,576173000,555498,"4,98","1,08","16,35","1,55","0,83","3,24","5,21","0,051","9,03","13,88","0,034","6,76","31,09","0,54","0,095","0,311","0,051","0,064","0,218",820371000,0,-102801000,626294000,"55,0",P/L Otimo | Divida Liq. negativa | DY Ok | P/VP Otimo
PRNR3,Serviços Diversos,"6,58",[3],267825000,203579000,1312860,"-13,05","1,27","-25,04","1,02","0,82","1,74","2,58","0,0","19,36","-19,04","-0,079","-0,53","5,44","0,113","-0,040999999999999995","-0,096","-0,033","-0,057999999999999996","-0,09699999999999999",328500000,71195000,-64246000,210974000,"20,0",P/L Ruim | Divida Liq. negativa | DY Ruim | P/VP Ruim
PSSA3,Seguradoras,"39,01",[3],14124700000,3644340000,59403300,"8,37","1,58","0,95","0,76","0,38","3,26","-5,37","0,049","0,24","0,25","0,036000000000000004","5,22","27,74","1,0","0,7959999999999999","0,091","0,40399999999999997","0,565","0,188",36730200000,0,-10480300000,8967000000,"45,0",P/L Otimo | Divida Liq. negativa | DY Ok | P/VP Ruim
CIEL3,Serviços Financeiros Diversos,"3,26",[3],9128500000,14327100000,185593000,"-18,69","0,83","-63,18","0,82","0,1","1,06","-4,07","0,018000000000000002","13,02","-99,16","-0,021","-0,18","4,03","0,278","-0,013000000000000001","-0,031","-0,002","-0,006","-0,045",91807400000,8944610000,5198650000,10943200000,"20,0",P/L Ruim | Divida Liq./Patrim Bom | DY Ruim | P/VP Ok
PTBL3,Produtos para Construção,"1,73",[3],1383030000,1843830000,28515100,"13,49","3,28","32,05","1,12","0,68","11,2","-1,94","0,017","18,46","42,73","0,043","0,66","2,73","0,326","0,035","0,083","0,021","0,027999999999999997","0,243",2023350000,750026000,460797000,421630000,"10,0",P/L Bom | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
CLSC3,Energia Elétrica,"46,73",[3],2160030000,2846430000,1351,"6,17","1,28","5,12","0,26","0,21","6,46","-0,43","0,042","4,31","6,74","0,069","9,08","43,87","0,127","0,051","0,043","0,040999999999999995","0,05","0,207",10420100000,1847910000,686399000,1692170000,"35,0",P/L Otimo | Divida Liq./Patrim Bom | DY Ok | P/VP Ruim
CLSC4,Energia Elétrica,"34,19",[3],1812110000,2498510000,303699,"5,17","1,07","4,29","0,22","0,17","5,42","-0,36","0,055999999999999994","3,78","5,92","0,069","9,08","43,87","0,127","0,051","0,043","0,040999999999999995","0,05","0,207",10420100000,1847910000,686399000,1692170000,"45,0",P/L Otimo | Divida Liq./Patrim Bom | DY Ok | P/VP Otimo
PTNT3,Fios e Tecidos,"4,83",[3],405512000,506748000,331525,"21,33","1,52","16,81","0,72","0,56","2,81","-17,76","0,0","8,87","21,01","0,05","0,4","5,56","0,14300000000000002","0,043","0,049","0,033","0,047","0,071",723270000,245243000,101236000,267166000,"15,0",P/L Ok | Divida Liq./Patrim Bom | DY Ruim | P/VP Ruim
CMIG3,Energia Elétrica,"7,13",[3],21870000000,32866700000,15626800,"10,78","1,26","4,33","0,88","0,41","3,43","-1,06","0,042","5,46","6,51","0,073","1,34","11,39","0,231","0,204","0,08199999999999999","0,095","0,109","0,11699999999999999",53326200000,16106700000,10996600000,17297700000,"15,0",P/L Bom | Divida Liq./Patrim Ruim | DY Ok | P/VP Ruim
PTNT4,Fios e Tecidos,"2,9",[3],220053000,321289000,182708,"11,58","0,82","9,12","0,39","0,3","1,52","-9,64","0,0","5,63","13,32","0,05","0,4","5,56","0,14300000000000002","0,043","0,049","0,033","0,047","0,071",723270000,245243000,101236000,267166000,"30,0",P/L Bom | Divida Liq./Patrim Bom | DY Ruim | P/VP Ok
CMIG4,Energia Elétrica,"7,28",[3],18027600000,29024200000,144776000,"8,88","1,04","3,57","0,73","0,34","2,83","-0,88","0,051","4,82","5,75","0,073","1,34","11,39","0,231","0,204","0,08199999999999999","0,095","0,109","0,11699999999999999",53326200000,16106700000,10996600000,17297700000,"35,0",P/L Otimo | Divida Liq./Patrim Ruim | DY Ok | P/VP Otimo
QUAL3,Análises e Diagnósticos,"19,59",[3],9170810000,9525860000,116574000,"23,31","5,17","11,78","4,51","2,36","10,28","-16,44","0,009000000000000001","8,15","12,24","0,006","1,39","6,25","0,81","0,38299999999999995","0,19399999999999998","0,201","0,319","0,222",3881160000,1339620000,355047000,1773950000,"15,0",P/L Ok | Divida Liq./Patrim Bom | DY Ruim | P/VP Ruim
RADL3,Medicamentos e Outros Produtos,"18,9",[3],37796200000,38928000000,145885000,"92,49","9,06","40,66","1,96","2,9","17,43","-15,37","0,006","19,68","41,87","0,157","0,25","2,53","0,294","0,048","0,022000000000000002","0,071","0,092","0,098",13045000000,1732010000,1131800000,4173490000,"10,0",P/L Ruim | Divida Liq./Patrim Bom | DY Ruim | P/VP Ruim
RANI3,Papel e Celulose,"2,5",[3],1565990000,1808010000,17415700,"16,88","1,99","9,55","1,52","0,86","3,17","-6,11","0,009000000000000001","7,49","11,02","0,063","0,36","3,06","0,316","0,159","0,09","0,09","0,121","0,11800000000000001",1814120000,588247000,242015000,786154000,"20,0",P/L Bom | Divida Liq./Patrim Bom | DY Ruim | P/VP Ruim
RAPT3,Material Rodoviário,"4,13",[3],3461220000,4891820000,283189,"15,24","1,99","7,36","0,71","0,44","1,39","-3,84","0,024","7,54","10,4","0,188","0,66","5,04","0,24","0,096","0,057","0,059000000000000004","0,09300000000000001","0,13",7922550000,3707280000,1430600000,1743360000,"10,0",P/L Bom | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
RAPT4,Material Rodoviário,"4,78",[3],4460510000,5891110000,44474200,"19,64","2,56","9,49","0,91","0,56","1,79","-4,95","0,019","9,08","12,53","0,188","0,66","5,04","0,24","0,096","0,057","0,059000000000000004","0,09300000000000001","0,13",7922550000,3707280000,1430600000,1743360000,"10,0",P/L Bom | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
RCSL4,Material Rodoviário,"0,81",[3],103878000,102507000,4371760,"-46,35","-1,54","159,81","4,45","2,53","-9,26","-1,13","0,0","78,43","157,7","3,477","-0,03","-0,89","0,217","0,027999999999999997","-0,096","0,016","0,017","0,033",41009000,93000,-1371000,-67323000,"10,0",P/L Ruim | Divida Liq./Patrim Bom | DY Ruim | P/VP Ruim
RDNI3,Incorporações,"5,39",[3],403559000,757023000,355595,"-65,33","0,67","50,11","1,21","0,26","1,44","-1,24","0,001","59,22","94,01","-0,066","-0,14","13,83","0,244","0,024","-0,013999999999999999","0,005","0,006","-0,01",1554280000,443194000,353464000,605155000,"0,0",P/L Ruim | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
RDOR3,Análises e Diagnósticos,"60,95",[3],137444000000,145655000000,147837000,"320,89","10,1","75,44","9,8","3,01","7,4","-14,9","0,002","54,63","79,95","0,134","0,22","6,86","0,183","0,13","0,033","0,04","0,063","0,031",45657000000,23938500000,8211280000,13613100000,"0,0",P/L Ruim | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
REDE3,Energia Elétrica,"9,0",[3],24775200000,30345100000,18116,"36,51","6,39","14,87","2,3","1,19","10,58","-2,97","0,008","13,23","18,21","0,08199999999999999","0,32","1,84","0,21100000000000002","0,155","0,08800000000000001","0,08","0,10099999999999999","0,175",20837700000,9008900000,5569940000,3878170000,"0,0",P/L Ruim | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
RENT3,Aluguel de carros,"23,13",[3],44446200000,50977300000,384227000,"42,4","7,34","25,73","4,31","2,17","34,91","-5,04","0,006","21,29","29,51","0,247","1,38","7,98","0,281","0,168","0,102","0,085","0,11699999999999999","0,17300000000000001",20441100000,10497700000,6531120000,6052660000,"0,0",P/L Ruim | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
COCE3,Energia Elétrica,"34,97",[3],3989290000,6221050000,6834,"15,04","1,23","10,86","0,68","0,43","-8,89","-1,08","0,040999999999999995","9,14","16,94","0,091","3,41","41,49","0,127","0,063","0,045","0,039","0,045","0,08199999999999999",9366380000,2490150000,2231760000,3230550000,"15,0",P/L Bom | Divida Liq./Patrim Ruim | DY Ok | P/VP Ruim
COCE5,Energia Elétrica,"39,26",[3],4009530000,6241290000,1265390,"15,12","1,24","10,92","0,68","0,43","-8,93","-1,08","0,040999999999999995","9,17","16,99","0,091","3,41","41,49","0,127","0,063","0,045","0,039","0,045","0,08199999999999999",9366380000,2490150000,2231760000,3230550000,"15,0",P/L Bom | Divida Liq./Patrim Ruim | DY Ok | P/VP Ruim
COCE6,Energia Elétrica,"0,0",[3],2724920000,4956680000,0,"10,28","0,84","7,42","0,46","0,29","-6,07","-0,73","0,0","7,28","13,49","0,091","3,41","41,49","0,127","0,063","0,045","0,039","0,045","0,08199999999999999",9366380000,2490150000,2231760000,3230550000,"20,0",P/L Bom | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ok
COGN3,Serviços Educacionais,"3,61",[3],6812080000,13963200000,228694000,"-3,49","0,4","37,1","1,1","0,19","1,68","-0,72","0,0","13,63","76,05","0,07200000000000001","-1,04","9,16","0,594","0,03","-0,316","0,005","0,006","-0,114",36080800000,12393100000,7151130000,17191200000,"10,0",P/L Ruim | Divida Liq./Patrim Bom | DY Ruim | P/VP Ruim
RLOG3,Transporte Ferroviário,"11,2",[3],9496090000,23799900000,27759600,"73,51","3,79","4,72","1,36","0,2","1,32","-0,44","0,0","6,36","11,84","0,08800000000000001","0,28","5,41","0,34700000000000003","0,289","0,071","0,043","0,054000000000000006","0,052000000000000005",46607600000,22777500000,14303800000,2507240000,"0,0",P/L Ruim | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
CORR3,Exploração de Imóveis,"0,0",[3],277836,-1694160,0,"0,03","0,05","0,03","0,02","0,01","0,02","0,16","0,0","-0,17","-0,17","0,371","396,36","240,27","0,747","0,583","0,539","0,44","0,483","1,65",22518000,0,-1972000,5563000,"40,0",P/L Otimo | Divida Liq. negativa | DY Ruim | P/VP Ruim
CORR4,Exploração de Imóveis,"69,0",[3],1898550,-73454,210,"0,21","0,34","0,19","0,11","0,08","0,11","1,11","0,0","-0,01","-0,01","0,371","396,36","240,27","0,747","0,583","0,539","0,44","0,483","1,65",22518000,0,-1972000,5563000,"40,0",P/L Otimo | Divida Liq. negativa | DY Ruim | P/VP Ruim
ROMI3,Máq. e Equip. Industriais,"5,35",[3],2282150000,2496070000,36773900,"13,08","2,81","22,92","2,35","1,31","4,74","16,71","0,071","18,3","25,07","0,121","2,38","11,09","0,307","0,102","0,18","0,057","0,075","0,215",1746710000,536504000,213920000,813003000,"30,0",P/L Bom | Divida Liq./Patrim Bom | DY Bom | P/VP Ruim
CPFE3,Energia Elétrica,"22,22",[3],33046700000,45122800000,80537500,"9,39","2,27","6,59","1,11","0,65","11,23","-1,66","0,063","7,02","9,0","0,11800000000000001","3,06","12,61","0,226","0,16899999999999998","0,121","0,099","0,126","0,242",50674100000,20192000000,12076100000,14534700000,"30,0",P/L Otimo | Divida Liq./Patrim Ruim | DY Bom | P/VP Ruim
RPAD3,Bancos,"4,0",[3],542812000,521672000,75139,"15,99","0,53","-109,53","5596,0","0,52","42,91","43,31","0,0","-105,26","-105,26","-0,17300000000000001","0,4","12,14","0,948","-51,093","350,031","-0,005","-0,005","0,033",1037840000,0,-21140000,1028140000,"30,0",P/L Bom | Divida Liq. negativa | DY Ruim | P/VP Ruim
RPAD5,Bancos,"7,08",[3],781615000,760475000,20401,"23,02","0,76","-157,71","8057,89","0,75","61,79","62,36","0,059000000000000004","-153,45","-153,45","-0,17300000000000001","0,4","12,14","0,948","-51,093","350,031","-0,005","-0,005","0,033",1037840000,0,-21140000,1028140000,"30,0",P/L Ok | Divida Liq. negativa | DY Ok | P/VP Ruim
CPLE3,Energia Elétrica,"45,45",[3],15943200000,22652200000,13122500,"4,72","0,79","3,73","0,91","0,35","5,55","-1,09","0,048","4,22","5,3","0,076","12,34","73,29","0,299","0,243","0,192","0,095","0,107","0,168",45029700000,10310100000,6709060000,20057400000,"35,0",P/L Otimo | Divida Liq./Patrim Bom | DY Ok | P/VP Ruim
CPLE5,Energia Elétrica,"42,24",[3],16561600000,23270700000,0,"4,9","0,83","3,87","0,94","0,37","5,77","-1,13","0,091","4,33","5,44","0,076","12,34","73,29","0,299","0,243","0,192","0,095","0,107","0,168",45029700000,10310100000,6709060000,20057400000,"60,0",P/L Otimo | Divida Liq./Patrim Bom | DY Otimo | P/VP Ok
RPAD6,Bancos,"5,01",[3],475066000,453926000,28493,"13,99","0,46","-95,86","4897,59","0,46","37,56","37,91","0,0","-91,59","-91,59","-0,17300000000000001","0,4","12,14","0,948","-51,093","350,031","-0,005","-0,005","0,033",1037840000,0,-21140000,1028140000,"30,0",P/L Bom | Divida Liq. negativa | DY Ruim | P/VP Ruim
CPLE6,Energia Elétrica,"42,03",[3],16553400000,23262500000,90087900,"4,9","0,83","3,87","0,94","0,37","5,76","-1,13","0,051","4,33","5,44","0,076","12,34","73,29","0,299","0,243","0,192","0,095","0,107","0,168",45029700000,10310100000,6709060000,20057400000,"45,0",P/L Otimo | Divida Liq./Patrim Bom | DY Ok | P/VP Ok
RPMG3,"Exploração, Refino e Distribuição","2,05",[3],194276000,194257000,373338,"0,0","-0,06",N/A,N/A,"0,06","-0,07","-0,06","0,0",N/A,N/A,"0,121","0,0","-45,46",N/A,N/A,N/A,"0,0",N/A,N/A,2990940000,0,-19000,-3076960000,"20,0", | P/L zero | Divida Liq./Patrim Bom | DY Ruim | P/VP Ruim
RSID3,Incorporações,"3,51",[3],195891000,1523600000,3409220,"-1,24","-0,27","-2,75","3,67","0,11","-0,18","-0,1","0,0","-23,31","-21,42","-0,5","-9,19","-42,52","0,09699999999999999","-1,331","-3,0389999999999997","-0,039","-0,044000000000000004","0,21600000000000003",1830090000,1377250000,1327710000,-729329000,"0,0",P/L Ruim | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
CRDE3,Incorporações,"14,51",[3],48730600,30853600,25949,"-15,19","0,4","-12,25","7,3","0,37","2,25","3,38","0,718","-7,77","-7,75","-0,115","-1,32","49,7","0,81","-0,596","-0,486","-0,03","-0,035","-0,027000000000000003",133136000,0,-17877000,120364000,"40,0",P/L Ruim | Divida Liq. negativa | DY Otimo | P/VP Ruim
CRFB3,Alimentos,"16,95",[3],37540100000,37646100000,102512000,"14,05","2,39","8,31","0,53","0,72","54,17","-4,01","0,013000000000000001","6,71","8,33","0,10400000000000001","1,35","7,91","0,196","0,063","0,04","0,087","0,142","0,17",51824000000,5778000000,106000000,15709000000,"20,0",P/L Bom | Divida Liq./Patrim Bom | DY Ruim | P/VP Ruim
RSUL4,Material Rodoviário,"100,0",[3],119515000,128305000,6798,"4,89","6,52","3,84","0,68","0,52","-2,57","-0,88","0,0","3,51","4,12","0,136","41,9","31,45","0,359","0,17800000000000002","0,139","0,13699999999999998","0,147","1,3319999999999999",227980000,13413000,8790000,18338000,"30,0",P/L Otimo | Divida Liq./Patrim Bom | DY Ruim | P/VP Ruim
CRIV3,Soc. Crédito e Financiamento,"4,02",[3],549716000,N/A,100470,"10,89","0,56",N/A,N/A,N/A,N/A,N/A,"0,0",N/A,N/A,"-0,046","0,49","9,54",N/A,N/A,"0,0","0,0",N/A,"0,051",5753870000,0,981886000,N/A,"30,0",P/L Bom | Patrim. Liq. nao disponivel | DY Ruim | P/VP Ruim
SANB3,Bancos,"10,7",[3],138348000000,N/A,1922660,"9,84","0,0",N/A,N/A,N/A,N/A,N/A,"0,027000000000000003",N/A,N/A,"-0,06","1,87","0,0",N/A,N/A,N/A,"0,0",N/A,N/A,990225000000,0,0,N/A,"50,0",P/L Otimo | Div. Liq e Patrim. Liq nao disponiveis | DY Ruim | P/VP zero
CRIV4,Soc. Crédito e Financiamento,"5,13",[3],653688000,N/A,46296,"12,94","0,67",N/A,N/A,N/A,N/A,N/A,"0,068",N/A,N/A,"-0,046","0,49","9,54",N/A,N/A,"0,0","0,0",N/A,"0,051",5753870000,0,981886000,N/A,"40,0",P/L Bom | Patrim. Liq. nao disponivel | DY Bom | P/VP Ruim
SANB4,Bancos,"11,67",[3],149596000000,N/A,2345100,"10,64","0,0",N/A,N/A,N/A,N/A,N/A,"0,027000000000000003",N/A,N/A,"-0,06","1,87","0,0",N/A,N/A,N/A,"0,0",N/A,N/A,990225000000,0,0,N/A,"40,0",P/L Bom | Div. Liq e Patrim. Liq nao disponiveis | DY Ruim | P/VP zero
CRPG3,Químicos Diversos,"21,18",[3],1282640000,1084380000,10318,"10,62","1,9","11,11","2,15","1,38","2,01","2,56","0,0","7,77","9,4","0,067","4,16","23,24","0,316","0,19399999999999998","0,203","0,124","0,16399999999999998","0,179",928752000,5807000,-198264000,674424000,"30,0",P/L Bom | Divida Liq. negativa | DY Ruim | P/VP Ruim
SAPR3,Água e Saneamento,"3,94",[3],6014600000,8787860000,4055060,"6,04","0,87","3,43","1,25","0,46","19,56","-1,34","0,046","4,15","5,01","0,08800000000000001","0,66","4,59","0,6","0,366","0,20800000000000002","0,133","0,145","0,14400000000000002",13190900000,3647590000,2773270000,6943160000,"45,0",P/L Otimo | Divida Liq./Patrim Bom | DY Ok | P/VP Ok
CRPG5,Químicos Diversos,"16,05",[3],1318620000,1120360000,800825,"10,91","1,96","11,43","2,21","1,42","2,07","2,63","0,019","8,03","9,71","0,067","4,16","23,24","0,316","0,19399999999999998","0,203","0,124","0,16399999999999998","0,179",928752000,5807000,-198264000,674424000,"30,0",P/L Bom | Divida Liq. negativa | DY Ruim | P/VP Ruim
CRPG6,Químicos Diversos,"16,64",[3],1291060000,1092790000,100188,"10,69","1,91","11,19","2,17","1,39","2,02","2,58","0,02","7,83","9,47","0,067","4,16","23,24","0,316","0,19399999999999998","0,203","0,124","0,16399999999999998","0,179",928752000,5807000,-198264000,674424000,"30,0",P/L Bom | Divida Liq. negativa | DY Ruim | P/VP Ruim
SAPR4,Água e Saneamento,"3,86",[3],6014600000,8787860000,27801900,"6,04","0,87","3,43","1,25","0,46","19,56","-1,34","0,051","4,15","5,01","0,08800000000000001","0,66","4,59","0,6","0,366","0,20800000000000002","0,133","0,145","0,14400000000000002",13190900000,3647590000,2773270000,6943160000,"45,0",P/L Otimo | Divida Liq./Patrim Bom | DY Ok | P/VP Ok
CSAB3,Seguradoras,"39,21",[3],376934000,N/A,378,"0,0","0,0",N/A,N/A,N/A,N/A,N/A,"0,063",N/A,N/A,N/A,"0,0","0,0",N/A,N/A,N/A,"0,0",N/A,N/A,0,0,0,0,"50,0", | P/L zero | Div. Liq e Patrim. Liq nao disponiveis | DY Bom | P/VP zero
SBSP3,Água e Saneamento,"29,77",[3],24804600000,38253400000,197427000,"20,69","1,14","5,76","1,41","0,52","80,67","-1,15","0,038","6,07","8,88","0,08","1,75","31,74","0,373","0,245","0,068","0,09","0,094","0,055",47786200000,15380400000,13448800000,21696600000,"15,0",P/L Ok | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ok
CSAB4,Seguradoras,"36,59",[3],397056000,N/A,8546,"0,0","0,0",N/A,N/A,N/A,N/A,N/A,"0,066",N/A,N/A,N/A,"0,0","0,0",N/A,N/A,N/A,"0,0",N/A,N/A,0,0,0,0,"50,0", | P/L zero | Div. Liq e Patrim. Liq nao disponiveis | DY Bom | P/VP zero
SCAR3,Exploração de Imóveis,"26,9",[3],1905320000,2895460000,464037,"22,28","1,23","8,66","4,82","0,6","5,11","-1,99","0,002","10,85","13,17","-0,03","1,48","26,85","0,7290000000000001","0,556","0,21899999999999997","0,069","0,084","0,055",3195510000,1558330000,990135000,1550420000,"5,0",P/L Ok | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
SEER3,Serviços Educacionais,"11,37",[3],1463570000,1367870000,11985800,"35,75","1,1","7,1","1,15","0,5","1,99","-2,84","0,028999999999999998","3,62","6,63","0,036000000000000004","0,32","10,34","0,534","0,162","0,032","0,07","0,094","0,031",2929330000,608965000,-95701100,1331620000,"30,0",P/L Ruim | Divida Liq. negativa | DY Ruim | P/VP Otimo
CSAN3,"Exploração, Refino e Distribuição","45,04",[3],31651200000,42544200000,187554000,"37,16","2,92","18,0","2,34","0,89","6,3","-2,47","0,019","17,86","24,19","0,19","2,22","28,23","0,273","0,13","0,067","0,049","0,06","0,079",35760800000,15507000000,10892900000,10847700000,"0,0",P/L Ruim | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
SGPS3,Fios e Tecidos,"3,87",[3],328500000,1079360000,940856,"-1,01","0,29","6,26","0,24","0,1","1,5","-0,41","0,0","8,09","20,57","-0,19399999999999998","-6,53","22,76","0,33899999999999997","0,038","-0,237","0,017","0,019","-0,287",3138920000,941861000,750857000,1138030000,"0,0",P/L Ruim | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
SHOW3,Produção de Eventos e Shows,"1,24",[3],221789000,170893000,3035660,"-3,87","0,87","-4,65","1,79","0,36","1,96","-33,25","0,0","-6,41","-3,58","-0,331","-0,85","3,77","0,132","-0,385","-0,475","-0,077","-0,127","-0,225",620861000,160850000,-50896000,254211000,"30,0",P/L Ruim | Divida Liq. negativa | DY Ruim | P/VP Ok
CSMG3,Água e Saneamento,"9,5",[3],5122010000,8097530000,35433100,"6,27","0,79","3,92","0,96","0,44","8,31","-1,55","0,222","4,15","6,2","0,077","2,15","16,98","0,45","0,244","0,153","0,111","0,121","0,126",11772500000,3781140000,2975520000,6456610000,"50,0",P/L Otimo | Divida Liq./Patrim Bom | DY Otimo | P/VP Ruim
SHUL4,"Motores, Compressores e Outros","5,78",[3],1170410000,1374420000,3074990,"14,42","1,72","13,49","1,22","0,7","2,07","15,25","0,024","10,62","15,85","0,159","0,91","7,61","0,23600000000000002","0,09","0,085","0,052000000000000005","0,081","0,11900000000000001",1677900000,678795000,204013000,680080000,"20,0",P/L Bom | Divida Liq./Patrim Bom | DY Ruim | P/VP Ruim
CSNA3,Siderurgia,"5,79",[3],48341300000,69884000000,589760000,"12,74","4,88","5,73","1,61","0,77","5,58","-1,7","0,0","6,38","8,29","0,155","2,73","7,14","0,364","0,28","0,14300000000000002","0,134","0,19","0,38299999999999995",63002100000,35270700000,21542700000,9913450000,"10,0",P/L Bom | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
CSRN3,Energia Elétrica,"14,74",[3],2477410000,3970410000,14277,"7,24","1,86","5,26","0,89","0,54","7,1","-1,09","0,022000000000000002","6,88","8,43","0,113","2,03","7,91","0,22899999999999998","0,16899999999999998","0,122","0,102","0,11599999999999999","0,257",4617000000,1703000000,1493000000,1329000000,"20,0",P/L Otimo | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
SIMH3,Holdings Diversificadas,"25,31",[3],7713240000,16191500000,36497000,"0,0","4,31",N/A,N/A,"0,34","1,16","-0,87","0,003",N/A,N/A,N/A,"0,0","8,68",N/A,N/A,N/A,"0,0",N/A,N/A,22774200000,16330300000,8478250000,1787710000,"10,0", | P/L zero | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
